user_id,favorite_subjects
100740,Continental European Fiction
100740,Fiction
100743,[NO_SUBJECT]
100746,Electronic Mail Messages
100746,Fiction
100756,Belletristische Darstellung
100756,Family
100756,Family Life
100760,1939-1945
100760,Activity Programs
100760,Atrocities
100766,Boston Mass
100766,Detective And Mystery Stories
100766,Fiction
100770,19Th Century
100770,Aging
100770,British And Irish Drama Dramatic Works By One Author
100772,Fiction
100772,General
100772,Large Type Books
100777,Contemporary
100777,Contemporary Romance
100777,Fiction
100781,Adolescentes
100781,American Fiction
100781,Bereavement
100782,Fiction
100782,General
100782,Fantasy
100783,Fiction
100783,Detective And Mystery Stories
100783,Large Type Books
100786,Abused Children
100786,Biografa
100786,Biography
100792,[NO_SUBJECT]
100794,Fiction
100794,General
100794,Historical
100803,[NO_SUBJECT]
100804,[NO_SUBJECT]
100805,Aphorisms And Apothegms
100806,American Fiction
100806,Fiction
100806,Horror
100815,Fiction
100815,General
100815,Large Type Books
100820,Fiction
100820,Art
100820,Art Thefts
100822,1914-1918
100822,1939-1945
100822,1941-
100827,Action Adventure
100827,Fiction
100827,Interplanetary Voyages
100832,Fiction
100832,General
100832,Short Stories
100838,Fiction
100838,Literature
100838,Thrillers
100843,Appreciation
100843,England
100843,Fiction
100846,Fiction
100846,Large Type Books
100846,General
100847,Fiction
100847,General
100847,Lawyer
100852,Romance Literature
100852,Chile
100852,Fiction
100858,Dragon
100858,Fantastic Fiction
100858,Fantasy
100863,Business
100863,Cognition
100863,Emotion
100864,Biography
100864,Social Aspects
100864,Social Conditions
100865,Teenagers
100865,Bildungsromans
100865,Fiction
100868,Cat
100868,Cat Owners
100868,Detective And Mystery Stories
100881,Assassins
100881,Attempted Assassination
100881,Detective And Mystery Stories
100882,1884-1962
100882,20Th Century
100882,Depressions
100885,Animals
100885,Comics Graphic Novels
100885,Detective And Mystery Stories
100887,Fiction
100887,American
100887,American Fiction Fictional Works By One Author
100893,Action Adventure
100893,Drug Traffic
100893,Fiction
100894,Americans
100894,Europe
100894,Family
100895,Detective And Mystery Stories
100895,Fiction
100895,General
100896,Bildungsromans
100896,Fiction
100896,Friendships
100899,Assassination
100899,Biography
100899,Death
100902,Fiction
100902,Humor
100902,New York Ny
100903,Fiction
100903,Marthas Vineyard Mass
100903,Coming Of Age
100906,Fiction
100906,General
100906,Juvenile Fiction
100907,England
100907,Fiction
100907,General
100908,Fiction
100908,Historical
100908,Large Type Books
100909,Drama Dramatic Works By One Author
100909,Economic Conditions
100912,Authors
100912,Canadian English
100912,Canadian Fantasy Fiction
100914,Boys
100914,Custody Of Children
100914,Domestic Fiction
100920,Connecticut
100920,Detective And Mystery Stories
100920,Fiction
100923,Fiction
100923,General
100923,Generals
100929,Dating Social Customs
100929,Diary
100929,Diary Fiction
100930,Biography
100930,Family
100930,Christian Women
100942,Adaptations
100942,Dragon
100942,Epic Poetry
100946,Contemporary
100946,Fiction
100946,Romance
100961,1939-1945
100961,Fiction
100961,General
100962,American Fiction Fictional Works By One Author
100962,Americans
100962,Author
100964,Fiction
100964,North Carolina
100964,General
100966,Action Adventure
100966,American Fiction
100966,American Science Fiction
100971,Civilization
100971,Fairy Tales
100971,History And Criticism
100972,[NO_SUBJECT]
100984,Fiction
100984,Large Type Books
100984,General
100990,[NO_SUBJECT]
100995,Adventure Fiction
100995,Adventure Stories
100995,Alaska
100996,Action Adventure
100996,Fiction
100996,Treasure Trove
101003,[NO_SUBJECT]
101006,Fiction
101006,Missing Persons
101006,Sisters
101007,[NO_SUBJECT]
101010,American Fiction Fictional Works By One Author
101010,Horror
101010,American Fiction
101012,England
101012,Fiction
101012,General
101023,[NO_SUBJECT]
101026,Action Adventure
101026,Adventure
101026,Adventure Stories
101029,Asian Americans
101029,California
101029,Chinese Americans
101033,Mathematics
101033,Miscellanea
101033,Science
101035,Fiction
101035,Romance
101035,General
101038,California
101038,Dysfunctional Families
101038,Family Life
101041,Fiction
101041,General
101041,Detective And Mystery Stories
101043,1000Blackgirlbooks
101043,19Th Century
101043,81354
101046,1991
101046,Adolescence
101046,American Fiction Fictional Works By One Author
101052,Fiction
101052,Humor
101052,New York Ny
101054,Family Life
101054,Fiction
101054,General
101056,Fiction
101056,Clergymen
101056,Detective And Mystery Stories
101065,American Short Stories
101065,Cowboy
101065,Fiction
101066,[NO_SUBJECT]
101068,American Essays
101068,American Wit And Humor
101068,Essay
101069,Cryptography
101069,Einfhrung
101069,Geschichte
101074,Adventure Stories
101074,Amiti
101074,Animales
101079,Depression
101079,Domestic Fiction
101079,Dysfunctional Families
101081,Biography
101081,History
101081,Biografa
101082,Friendship
101082,Friendships
101082,Mother
101091,Fiction
101091,General
101091,Detective And Mystery Stories
101095,Africa
101095,British
101095,British And Irish Fiction Fictional Works By One Author
101101,English Literature -- History And Criticism
101101,Fiction
101101,General
101102,1917-1963
101102,American Fiction Fictional Works By One Author
101102,Assassination
101106,Eccentrics And Eccentricities
101106,Fiction
101106,Missing Persons
101108,[NO_SUBJECT]
101123,Fiction
101123,Cape Cod Mass
101123,Familia
101126,
101126,African Americans
101126,American Fiction
101135,[NO_SUBJECT]
101141,Fiction
101141,Large Type Books
101141,Thriller Fiction
101148,African Americans
101148,Audiobooks
101148,Biography
101150,Fiction
101150,General
101150,Large Type Books
101154,Fiction
101154,Bond
101154,Detective And Mystery Stories
101155,Americans
101155,Americans In Fiction
101155,Contemporary
101164,Translations Into English
101167,Angels
101167,Contemporary
101167,End Of The World
101169,Fiction
101169,Detective And Mystery Stories
101169,General
101171,Adventure Fiction
101171,Adventure Stories
101171,Alaska
101172,Fiction
101172,Short Stories
101172,General
101173,Action Adventure
101173,British
101173,Fiction
101175,Assassination
101175,Central Intelligence Agency
101175,Crimes Against
101176,Fiction
101176,General
101176,New York State
101179,American Science Fiction
101179,Awardhugoawardnovel
101179,Cult
101191,Fiction
101191,General
101191,Large Type Books
101196,Fiction
101196,General
101196,Long Now Manual For Civilization
101209,Fiction
101209,General
101209,Juvenile Fiction
101210,[NO_SUBJECT]
101214,Fiction
101214,Fantasy
101214,Fantasy Fiction
101221,Fiction
101221,General
101221,Large Type Books
101223,California
101223,Fiction
101223,General
101226,Fiction
101226,Domestic Fiction
101226,General
101234,Biography
101234,Authors
101234,American
101236,Adultery
101236,Fiction
101236,Forgiveness
101238,Cosmology
101238,Curiosities
101238,Life
101239,[NO_SUBJECT]
101242,Fiction
101242,Juvenile Fiction
101242,Pour La Jeunesse
101244,Fantasy
101244,Fiction
101244,Historical
101245,Adventure Stories
101245,Allegories
101245,Dutch Fiction
101246,Coroners
101246,Crime
101246,Detective And Mystery Stories
101251,Large Type Books
101251,Fiction
101251,Intelligence Officers
101265,Adultery
101265,Alabama
101265,Crime
101275,American Fiction
101275,Ficcin
101275,Fiction
101278,Fiction
101278,General
101278,Literature
101279,California
101279,Detective
101279,Detective And Mystery Stories
101281,Actors
101281,Biography
101281,Domestic Fiction
101282,Brother
101282,Family
101282,Family Life
101283,1861-1865
101283,Awardnationalbookawardfiction
101283,Civil Wars
101292,California
101292,Clergymen
101292,Crimes Against
101299,Fiction
101299,1939-1945
101299,Art
101304,Fiction
101304,Thrillers
101304,Large Type Books
101305,Fiction
101305,Large Type Books
101305,General
101310,China
101310,Fiction
101310,General
101311,Fiction
101311,Romance
101311,Historical
101312,Biography
101312,Egypt
101312,Egyptian
101313,Fiction
101313,General
101313,Literature
101315,Adventure Fiction
101315,Adventure Stories
101315,Alaska
101324,Fiction
101324,General
101324,British Columbia
101328,Fiction
101328,American Fiction
101328,Investigation
101330,Biography
101330,Cooks
101330,Food
101331,American Short Stories
101331,Fiction
101331,General
101334,[NO_SUBJECT]
101336,Fiction
101336,General
101336,Large Type Books
101338,Fiction
101338,Adaptations
101338,Erotica
101339,Alltag
101339,Autism
101339,Belletristische Darstellung
101341,Criminal Investigation
101341,Detective And Mystery Stories
101341,Fiction
101343,[NO_SUBJECT]
101347,Literacy
101347,Parent Participation
101347,Preschool Education
101349,Fiction
101349,General
101349,History
101369,Fiction
101369,Detective And Mystery Stories
101369,General
101370,Avarice
101370,Crime
101370,Detective And Mystery Stories
101373,[NO_SUBJECT]
101375,Biography
101375,New York Times Book Reviews
101375,Nonfiction -- Juvenile Literature
101381,Fiction
101381,New York Times Book Reviews
101381,Genetic Engineering
101382,Animals
101382,Fantastic Fiction
101382,Fantasy
101383,Boys
101383,Depressions
101383,Detective And Mystery Stories
101384,Action Adventure
101384,Crime
101384,Fiction
101387,Economic Conditions
101387,Social Change
101387,Social Conditions
101392,1775-1817
101392,Adaptations
101392,Amiti
101404,Crime
101404,Crime Victims
101404,Detective And Mystery Stories
101409,Death
101409,Drug Abuse
101409,Family Violence
101410,Bereavement
101410,Death
101410,Planning
101414,Fiction
101420,Best Friends
101420,California
101420,Conduct Of Life
101422,Fiction
101422,General
101422,Historical
101424,Collections Anthologies
101424,Fantasy
101424,Fiction
101430,Animals
101430,Fiction
101430,Juvenile Fiction
101434,1939-1945
101434,England
101434,English
101437,Fiction
101437,General
101437,New York Ny
101442,[NO_SUBJECT]
101444,[NO_SUBJECT]
101448,Fiction
101448,General
101451,Detective And Mystery Stories
101451,Fiction
101451,General
101453,Biography
101453,Monarchy
101453,Queens
101463,American Science Fiction
101463,Awardhugoawardnovel
101463,Awardnebulaawardnovel
101469,History
101475,Fiction
101475,General
101475,Large Type Books
101477,Alaska
101477,Arizona
101477,Detective And Mystery Stories
101483,Fiction
101483,General
101483,Historical
101484,British And Irish Drama Dramatic Works By One Author
101484,Civilization
101484,Drama
101499,African Americans
101499,Audiobooks
101499,Biography
101500,[NO_SUBJECT]
101505,Fiction
101505,World Records
101505,General
101506,Fantasy
101506,Fantasy Fiction
101506,Fiction
101513,Fiction
101513,Large Type Books
101513,Thrillers
101515,Fiction
101515,General
101515,Novel
101517,1939-1945
101517,1961-1975
101517,19Th Century
101520,Fiction
101520,Humor
101520,New York Ny
101524,Belletristische Darstellung
101524,Death
101524,Ficcin
101525,Biography
101525,Journalist
101526,American Fiction
101526,Family Life
101526,Femme
101527,Fiction
101527,American Humorous Stories
101527,English Fiction
101531,Conduct Of Life
101531,Success
101536,Fiction
101536,Literature
101536,Loss Psychology
101538,Adventure Fiction
101538,Adventure Stories
101538,Alaska
101539,California
101539,Eating Disorders
101539,Fiction
101540,Action Adventure
101540,California
101540,Chile
101546,1989-
101546,2001
101546,2001-
101549,Humor
101549,Politics And Government
101549,Practical Politics
101550,Fiction
101550,General
101550,Juvenile Fiction
101554,Html Document Markup Language
101554,Hypertext Systems
101554,Marketing
101555,[NO_SUBJECT]
101559,Fiction
101559,General
101559,Cancers
101562,Fiction
101562,Thrillers
101562,Chivalry
101564,Astrology
101564,Description And Travel
101564,Horoscopes
101566,Fiction
101566,General
101566,Romance
101567,Africa
101567,Americans
101567,Baptists
101574,Art
101574,Biography
101574,Biographyautobiography
101577,Detective And Mystery Stories
101577,Fiction
101577,General
101581,Business
101581,Guides
101581,Handbooks
101583,Fiction
101583,General
101584,Description And Travel
101584,Travel
101584,"Voyages, Imaginary"
101588,1939-1945
101588,Autobiography
101588,Biography
101589,Alcoholism
101589,Bombing
101589,Capital Punishment
101595,[NO_SUBJECT]
101606,Fiction
101606,General
101606,Large Type Books
101607,Detective And Mystery Stories
101607,Fiction
101607,General
101609,American Fiction
101609,Competitions
101609,Detective And Mystery Stories
101614,Fiction
101614,Detective And Mystery Stories
101614,Large Type Books
101616,Fiction
101616,General
101616,Man-Woman Relationships
101620,Fiction
101620,General
101620,Large Type Books
101624,Action Adventure
101624,Adventure Stories
101624,Anthology
101626,Fiction
101626,Archaeologist
101626,Mystery
101628,Fiction
101628,General
101628,Great Britain
101630,Fantasy
101630,Fiction
101630,General
101632,American Fiction Fictional Works By One Author
101632,Fiction
101632,General
101635,Fiction
101635,Adventure Fiction
101635,English Fantasy Fiction
101641,Banks
101641,British And Irish Fiction Fictional Works By One Author
101641,Detective
101654,Fantasy Fiction
101654,Fiction
101654,General
101658,Detective
101658,Detective And Mystery Stories
101658,Fiction
101662,Fiction
101662,General
101663,[NO_SUBJECT]
101666,Fiction
101666,General
101666,Women
101667,Description And Travel
101667,Hiking
101667,Journeys
101668,Ethics
101668,Good And Evil
101668,Social Conditions
101672,American Fiction
101672,Arkansas
101672,Baseball Stories
101674,Australia
101674,Fiction
101674,General
101677,Contemporary
101677,Fiction
101677,General
101680,Juvenile Fiction
101680,End Of The World
101680,Good And Evil
101681,Fiction
101681,British And Irish Fiction Fictional Works By One Author
101681,Children Of Divorced Parents
101682,Arizona
101682,Detective And Mystery Stories
101682,Fiction
101684,Action Adventure
101684,Adventure
101684,Adventure Stories
101686,[NO_SUBJECT]
101687,Fiction
101687,General
101687,Religion
101688,Fiction
101688,General
101694,African American Families
101694,African Americans
101694,Afro-Americans
101696,Fiction
101696,Horror
101696,Science Fiction
101699,Fiction
101699,General
101699,Science Fiction
101700,Fiction
101700,Detective And Mystery Stories
101700,England
101703,California
101703,Family Life
101703,Fiction
101704,Biography
101704,Alabama
101704,Boys
101715,Dublin Ireland
101715,Fiction
101715,General
101716,Civilisation
101716,Civilizacin
101716,Civilization
101720,20Th Century
101720,American
101720,American Authors
101722,Abortion
101722,Fiction
101722,Interpersonal Relations
101723,1861-1865
101723,American Civil War 1861-1865 Fast Ocolcfst01351658
101723,Civil Wars
101731,Fiction
101731,General
101731,Short Stories
101732,Adultery
101732,Artist
101732,Fiction
101734,1861-1865
101734,Civil Wars
101734,Fiction
101735,2001
101735,American National Characteristics
101735,Hero
101739,Fiction
101739,Thriller Fiction
101739,Thrillers
101741,Fiction
101741,Large Type Books
101741,Detective And Mystery Stories
101742,Franais Langue
101742,Lectures Et Morceaux Choisis
101742,Roman
101744,Fiction
101744,Alcoholism
101744,Bombing
101745,1961-1975
101745,American Fiction
101745,American Fiction Fictional Works By One Author
